,facility type,category,month,qty out
730,long term care/assisted care/group home/skilled nursing/hospice,face shield,11,16806.0
731,long term care/assisted care/group home/skilled nursing/hospice,face shield,12,44770.0
732,long term care/assisted care/group home/skilled nursing/hospice,gloves,1,1182000.0
733,long term care/assisted care/group home/skilled nursing/hospice,gloves,2,560900.0
734,long term care/assisted care/group home/skilled nursing/hospice,gloves,3,725100.0
735,long term care/assisted care/group home/skilled nursing/hospice,gloves,4,253600.0
736,long term care/assisted care/group home/skilled nursing/hospice,gloves,5,193400.0
737,long term care/assisted care/group home/skilled nursing/hospice,gloves,6,90450.0
738,long term care/assisted care/group home/skilled nursing/hospice,gloves,7,79300.0
739,long term care/assisted care/group home/skilled nursing/hospice,gloves,8,8000.0
740,long term care/assisted care/group home/skilled nursing/hospice,gloves,9,108950.0
741,long term care/assisted care/group home/skilled nursing/hospice,gloves,10,120550.0
742,long term care/assisted care/group home/skilled nursing/hospice,gloves,11,275400.0
743,long term care/assisted care/group home/skilled nursing/hospice,gloves,12,828500.0
744,long term care/assisted care/group home/skilled nursing/hospice,goggles,1,150.0
745,long term care/assisted care/group home/skilled nursing/hospice,goggles,4,100.0
746,long term care/assisted care/group home/skilled nursing/hospice,goggles,5,144.0
747,long term care/assisted care/group home/skilled nursing/hospice,goggles,6,504.0
748,long term care/assisted care/group home/skilled nursing/hospice,goggles,7,750.0
749,long term care/assisted care/group home/skilled nursing/hospice,goggles,8,90.0
750,long term care/assisted care/group home/skilled nursing/hospice,goggles,9,240.0
751,long term care/assisted care/group home/skilled nursing/hospice,goggles,10,120.0
752,long term care/assisted care/group home/skilled nursing/hospice,goggles,12,320.0
753,long term care/assisted care/group home/skilled nursing/hospice,gowns,1,125640.0
754,long term care/assisted care/group home/skilled nursing/hospice,gowns,2,28260.0
755,long term care/assisted care/group home/skilled nursing/hospice,gowns,3,18070.0
756,long term care/assisted care/group home/skilled nursing/hospice,gowns,4,24030.0
757,long term care/assisted care/group home/skilled nursing/hospice,gowns,5,9340.0
758,long term care/assisted care/group home/skilled nursing/hospice,gowns,6,27481.0
759,long term care/assisted care/group home/skilled nursing/hospice,gowns,7,35440.0
760,long term care/assisted care/group home/skilled nursing/hospice,gowns,8,20925.0
761,long term care/assisted care/group home/skilled nursing/hospice,gowns,9,16213.0
762,long term care/assisted care/group home/skilled nursing/hospice,gowns,10,41160.0
763,long term care/assisted care/group home/skilled nursing/hospice,gowns,11,51048.0
764,long term care/assisted care/group home/skilled nursing/hospice,gowns,12,124447.0
765,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,1,500.0
766,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,2,12.0
767,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,4,9.0
768,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,5,43.0
769,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,6,19.0
770,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,7,9.0
771,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,10,24.0
772,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,11,250.0
773,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,12,243.0
774,long term care/assisted care/group home/skilled nursing/hospice,kn95,1,2300.0
775,long term care/assisted care/group home/skilled nursing/hospice,kn95,2,1900.0
776,long term care/assisted care/group home/skilled nursing/hospice,kn95,3,6350.0
777,long term care/assisted care/group home/skilled nursing/hospice,kn95,4,1500.0
778,long term care/assisted care/group home/skilled nursing/hospice,kn95,5,600.0
779,long term care/assisted care/group home/skilled nursing/hospice,kn95,11,300.0
780,long term care/assisted care/group home/skilled nursing/hospice,kn95,12,500.0
781,long term care/assisted care/group home/skilled nursing/hospice,literature,2,620.0
782,long term care/assisted care/group home/skilled nursing/hospice,literature,3,400.0
783,long term care/assisted care/group home/skilled nursing/hospice,misc,2,12.0
784,long term care/assisted care/group home/skilled nursing/hospice,misc,4,1500.0
785,long term care/assisted care/group home/skilled nursing/hospice,misc,5,50.0
786,long term care/assisted care/group home/skilled nursing/hospice,misc,6,280.0
787,long term care/assisted care/group home/skilled nursing/hospice,n95,1,87890.0
788,long term care/assisted care/group home/skilled nursing/hospice,n95,2,23770.0
789,long term care/assisted care/group home/skilled nursing/hospice,n95,3,28284.0
790,long term care/assisted care/group home/skilled nursing/hospice,n95,4,18020.0
791,long term care/assisted care/group home/skilled nursing/hospice,n95,5,9800.0
792,long term care/assisted care/group home/skilled nursing/hospice,n95,6,12160.0
793,long term care/assisted care/group home/skilled nursing/hospice,n95,7,22850.0
794,long term care/assisted care/group home/skilled nursing/hospice,n95,8,4873.0
795,long term care/assisted care/group home/skilled nursing/hospice,n95,9,16845.0
796,long term care/assisted care/group home/skilled nursing/hospice,n95,10,32880.0
797,long term care/assisted care/group home/skilled nursing/hospice,n95,11,46866.0
798,long term care/assisted care/group home/skilled nursing/hospice,n95,12,77815.0
799,long term care/assisted care/group home/skilled nursing/hospice,needles,3,200.0
800,long term care/assisted care/group home/skilled nursing/hospice,other items,1,900.0
801,long term care/assisted care/group home/skilled nursing/hospice,other items,2,3000.0
802,long term care/assisted care/group home/skilled nursing/hospice,other items,7,1000.0
803,long term care/assisted care/group home/skilled nursing/hospice,other items,8,1300.0
804,long term care/assisted care/group home/skilled nursing/hospice,other items,9,30000.0
805,long term care/assisted care/group home/skilled nursing/hospice,other items,12,800.0
806,long term care/assisted care/group home/skilled nursing/hospice,reusable masks,2,100.0
807,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,1,13488.0
808,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,2,11173.0
809,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,3,1612.0
810,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,4,1886.0
811,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,7,39.0
812,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,10,2959.0
813,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,11,7400.0
814,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,12,588.0
815,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,1,127360.0
816,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,2,123690.0
817,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,3,101750.0
818,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,4,112350.0
819,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,5,31150.0
820,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,6,77330.0
821,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,7,14050.0
822,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,8,6500.0
823,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,9,2400.0
824,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,10,111350.0
825,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,11,134870.0
826,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,12,142135.0
827,long term care/assisted care/group home/skilled nursing/hospice,syringes,3,200.0
828,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,1,141783.0
829,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,2,33932.0
830,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,3,22950.0
831,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,4,5920.0
832,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,7,400.0
833,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,8,5045.0
834,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,9,4630.0
835,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,10,22991.0
836,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,11,140185.0
837,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,12,320462.0
838,long term care/assisted care/group home/skilled nursing/hospice,thermometer,3,105.0
839,long term care/assisted care/group home/skilled nursing/hospice,thermometers,1,3.0
840,long term care/assisted care/group home/skilled nursing/hospice,thermometers,4,3.0
841,long term care/assisted care/group home/skilled nursing/hospice,thermometers,12,4.0
842,long term care/assisted care/group home/skilled nursing/hospice,wipes,2,11.0
843,long term care/assisted care/group home/skilled nursing/hospice,wipes,12,2.0
844,other,alt. gowns,6,1350.0
845,other,alt. gowns,7,500.0
846,other,alt. gowns,8,4525.0
847,other,alt. gowns,9,3000.0
848,other,batteries,3,24.0
849,other,canopies,3,8.0
850,other,container,2,20.0
851,other,container,3,12.0
852,other,disinfectants,1,6.0
853,other,disinfectants,2,18.0
854,other,disinfectants,3,184.0
855,other,disinfectants,6,3.0
856,other,disinfectants,8,16.0
857,other,face shield,1,624.0
858,other,face shield,2,730.0
859,other,face shield,3,156.0
860,other,face shield,4,96.0
861,other,face shield,5,48.0
862,other,face shield,6,1971.0
863,other,face shield,7,800.0
864,other,face shield,8,2000.0
865,other,face shield,9,18400.0
866,other,face shield,10,2940.0
867,other,face shield,12,300.0
868,other,gloves,1,147200.0
869,other,gloves,2,62500.0
870,other,gloves,3,157700.0
871,other,gloves,4,15000.0
872,other,gloves,5,3100.0
873,other,gloves,6,9200.0
874,other,gloves,7,1200.0
875,other,gloves,8,23300.0
876,other,gloves,9,75500.0
877,other,gloves,10,45700.0
878,other,gloves,11,7400.0
879,other,gloves,12,19100.0
880,other,goggles,6,24.0
881,other,goggles,7,2800.0
882,other,goggles,8,2610.0
883,other,goggles,9,300.0
884,other,goggles,12,900.0
885,other,gowns,1,3500.0
886,other,gowns,2,1025.0
887,other,gowns,3,6400.0
888,other,gowns,4,3200.0
889,other,gowns,5,50.0
890,other,gowns,6,11287.0
891,other,gowns,7,7400.0
892,other,gowns,8,2695.0
893,other,gowns,9,430.0
894,other,gowns,10,2930.0
895,other,hand sanitizer,3,250.0
896,other,hand sanitizer,4,2.0
897,other,hand sanitizer,5,10.0
898,other,hand sanitizer,6,18.0
899,other,hand sanitizer,8,6.0
900,other,kn95,2,300.0
901,other,kn95,3,1210.0
902,other,kn95,5,12790.0
903,other,kn95,7,80080.0
904,other,literature,2,42900.0
905,other,literature,3,410.0
906,other,literature,12,3750.0
907,other,misc,2,4408.0
908,other,misc,3,8622.0
909,other,n95,1,2500.0
910,other,n95,2,1340.0
911,other,n95,3,24480.0
912,other,n95,4,200.0
913,other,n95,5,40.0
914,other,n95,6,3150.0
915,other,n95,7,2300.0
916,other,n95,8,720.0
917,other,n95,9,2200.0
918,other,n95,10,10940.0
919,other,n95,11,20060.0
920,other,n95,12,250.0
921,other,needles,1,100.0
922,other,needles,2,6000.0
923,other,needles,3,1050.0
924,other,other items,8,303.0
925,other,other items,9,15.0
926,other,reusable masks,2,50.0
927,other,reusable masks,3,681630.0
928,other,reusable masks,5,5000.0
929,other,reusable masks,6,500.0
930,other,reusable masks,8,5000.0
931,other,reusable masks,10,13500.0
932,other,reusable masks,12,10000.0
933,other,sanitizer,4,512.0
934,other,sanitizer,8,6048.0
935,other,sanitizer,9,20.0
936,other,sanitizer,10,10.0
937,other,stat paq,6,200.0
938,other,surgical mask,1,37050.0
939,other,surgical mask,2,15800.0
940,other,surgical mask,3,43700.0
941,other,surgical mask,4,37000.0
942,other,surgical mask,5,2900.0
943,other,surgical mask,6,28700.0
944,other,surgical mask,8,10500.0
945,other,surgical mask,9,13100.0
946,other,surgical mask,10,40650.0
947,other,surgical mask,11,22925.0
948,other,surgical mask,12,700.0
949,other,syringes,1,100.0
950,other,syringes,3,1600.0
951,other,testing supplies,1,13880.0
952,other,testing supplies,2,7080.0
953,other,testing supplies,3,71680.0
954,other,testing supplies,4,1000.0
955,other,testing supplies,6,200.0
956,other,testing supplies,7,1260.0
957,other,testing supplies,8,3120.0
958,other,testing supplies,9,600.0
959,other,testing supplies,10,1765.0
960,other,testing supplies,11,1000.0
961,other,testing supplies,12,3000.0
962,other,thermometers,2,15.0
963,other,thermometers,3,2.0
964,other,thermometers,10,4.0
965,other,thermometers,12,60.0
966,other,ventilator supplies,2,6800.0
967,other,ventilator supplies,3,6615.0
968,other,wipes,4,12.0
969,private practice,face shield,6,10.0
970,private practice,face shield,10,530.0
971,private practice,gloves,6,800.0
972,private practice,gloves,7,4800.0
973,private practice,gloves,8,4000.0
974,private practice,gloves,10,500.0
975,private practice,goggles,10,1000.0
976,private practice,gowns,6,50.0
977,private practice,gowns,7,100.0
978,private practice,gowns,10,650.0
979,private practice,n95,3,80.0
980,private practice,n95,6,300.0
981,private practice,n95,7,320.0
982,private practice,n95,10,600.0
983,private practice,surgical mask,3,50.0
984,private practice,surgical mask,6,2050.0
985,private practice,surgical mask,10,1200.0
986,school,alt. gowns,2,10.0
987,school,alt. gowns,8,10.0
988,school,batteries,2,72.0
989,school,batteries,3,198.0
990,school,container,3,1.0
991,school,disinfectants,1,2206.0
992,school,disinfectants,2,643.0
993,school,disinfectants,3,1160.0
994,school,disinfectants,4,50.0
995,school,disinfectants,8,77.0
996,school,disinfectants,9,176.0
997,school,disinfectants,11,17.0
998,school,disinfectants,12,35.0
999,school,face shield,1,1024.0
1000,school,face shield,2,1874.0
1001,school,face shield,3,2650.0
1002,school,face shield,10,5620.0
1003,school,face shield,11,1180.0
1004,school,face shield,12,1190.0
1005,school,gloves,1,35300.0
1006,school,gloves,2,41700.0
1007,school,gloves,3,253300.0
1008,school,gloves,9,11000.0
1009,school,gloves,10,79400.0
1010,school,gloves,11,17750.0
1011,school,gloves,12,16350.0
1012,school,gowns,1,450.0
1013,school,gowns,2,1440.0
1014,school,gowns,3,2905.0
1015,school,gowns,10,4475.0
1016,school,gowns,11,530.0
1017,school,gowns,12,560.0
1018,school,hand sanitizer,1,192.0
1019,school,hand sanitizer,2,186.0
1020,school,hand sanitizer,3,2247.0
1021,school,hand sanitizer,9,3280.0
1022,school,hand sanitizer,10,1540.0
1023,school,hand sanitizer,11,779.0
1024,school,hand sanitizer,12,400.0
1025,school,misc,3,24.0
1026,school,n95,1,1561.0
1027,school,n95,2,2180.0
1028,school,n95,3,14020.0
1029,school,n95,8,20.0
1030,school,n95,9,20.0
1031,school,n95,10,6520.0
1032,school,n95,11,6570.0
1033,school,n95,12,4720.0
1034,school,other items,11,30.0
1035,school,reusable masks,1,433425.0
1036,school,reusable masks,2,41255.0
1037,school,reusable masks,3,1251295.0
1038,school,reusable masks,5,5000.0
1039,school,reusable masks,8,628120.0
1040,school,reusable masks,9,118849.0
1041,school,reusable masks,10,5580.0
1042,school,reusable masks,11,109935.0
1043,school,reusable masks,12,241732.0
1044,school,sanitizer,1,1080.0
1045,school,sanitizer,2,55.0
1046,school,sanitizer,8,10.0
1047,school,sanitizer,9,260.0
1048,school,sanitizer,10,1849.0
1049,school,sanitizer,11,210.0
1050,school,surgical mask,1,5450.0
1051,school,surgical mask,2,19950.0
1052,school,surgical mask,3,72550.0
1053,school,surgical mask,10,41980.0
1054,school,surgical mask,11,28235.0
1055,school,surgical mask,12,6750.0
1056,school,testing supplies,1,1720.0
1057,school,testing supplies,2,6280.0
1058,school,testing supplies,3,3860.0
1059,school,testing supplies,8,90.0
1060,school,testing supplies,9,250.0
1061,school,testing supplies,10,690.0
1062,school,testing supplies,11,2220.0
1063,school,testing supplies,12,8440.0
1064,school,thermometers,1,66.0
1065,school,thermometers,2,22.0
1066,school,thermometers,3,111.0
