,facility type,category,month,qty out
646,school,surgical mask,1,437875.0
647,school,surgical mask,2,42985.0
648,school,surgical mask,10,58130.0
649,school,surgical mask,11,138170.0
650,school,surgical mask,12,248476.0
651,school,testing supplies,1,1720.0
652,school,testing supplies,2,6280.0
653,school,testing supplies,9,250.0
654,school,testing supplies,10,690.0
655,school,testing supplies,11,2220.0
656,school,testing supplies,12,8440.0
657,school,thermometer,1,60.0
658,school,thermometer,2,17.0
