,facility type,category,month,qty out
631,other,gowns,1,3500.0
632,other,gowns,2,775.0
633,other,gowns,3,6400.0
634,other,gowns,5,50.0
635,other,gowns,6,11347.0
636,other,gowns,7,6800.0
637,other,gowns,8,3695.0
638,other,gowns,9,430.0
639,other,gowns,10,2930.0
640,other,gowns,12,1200.0
641,other,hand sanitizer,3,250.0
642,other,hand sanitizer,5,10.0
643,other,hand sanitizer,6,22.0
644,other,hand sanitizer,8,6.0
645,other,kn95,2,300.0
646,other,kn95,3,210.0
647,other,kn95,5,12790.0
648,other,kn95,7,80080.0
649,other,literature,2,42900.0
650,other,literature,3,250.0
651,other,literature,12,3750.0
652,other,misc,1,100.0
653,other,misc,3,2812.0
654,other,n95,1,2560.0
655,other,n95,2,1840.0
656,other,n95,3,24080.0
657,other,n95,5,40.0
658,other,n95,6,3210.0
659,other,n95,7,1800.0
660,other,n95,8,720.0
661,other,n95,9,2200.0
662,other,n95,10,12140.0
663,other,n95,11,20060.0
664,other,n95,12,1250.0
665,other,needles,1,100.0
666,other,needles,3,1650.0
667,other,other items,8,303.0
668,other,other items,9,15.0
669,other,reusable masks,2,50.0
670,other,reusable masks,3,1600.0
671,other,reusable masks,5,5000.0
672,other,reusable masks,6,500.0
673,other,reusable masks,8,5000.0
674,other,reusable masks,10,14000.0
675,other,reusable masks,12,10040.0
676,other,sanitizer,8,6048.0
677,other,sanitizer,9,20.0
678,other,sanitizer,10,10.0
679,other,stat paq,6,200.0
680,other,surgical mask,1,37100.0
681,other,surgical mask,2,15500.0
682,other,surgical mask,3,60000.0
683,other,surgical mask,5,2900.0
684,other,surgical mask,6,29100.0
685,other,surgical mask,8,10500.0
686,other,surgical mask,9,14900.0
687,other,surgical mask,10,42450.0
688,other,surgical mask,11,22925.0
689,other,surgical mask,12,1500.0
690,other,syringes,1,100.0
691,other,syringes,3,2100.0
692,other,testing supplies,1,13880.0
693,other,testing supplies,2,7160.0
694,other,testing supplies,3,6470.0
695,other,testing supplies,6,200.0
696,other,testing supplies,7,1260.0
697,other,testing supplies,8,3120.0
698,other,testing supplies,9,600.0
699,other,testing supplies,10,1765.0
700,other,testing supplies,11,1000.0
701,other,testing supplies,12,3000.0
702,other,thermometers,2,15.0
703,other,thermometers,3,2.0
704,other,thermometers,10,4.0
705,other,thermometers,12,60.0
706,other,ventilator supplies,3,6615.0
707,private practice,face shield,6,10.0
708,private practice,face shield,10,530.0
709,private practice,gloves,6,800.0
710,private practice,gloves,7,4800.0
711,private practice,gloves,8,4000.0
712,private practice,gloves,10,1000.0
713,private practice,goggles,10,1000.0
714,private practice,gowns,6,50.0
715,private practice,gowns,7,100.0
716,private practice,gowns,10,650.0
717,private practice,n95,3,80.0
718,private practice,n95,6,300.0
719,private practice,n95,7,320.0
720,private practice,n95,10,600.0
721,private practice,surgical mask,3,50.0
722,private practice,surgical mask,6,2050.0
723,private practice,surgical mask,10,1200.0
724,school,alt. gowns,2,10.0
725,school,alt. gowns,8,10.0
726,school,batteries,3,78.0
727,school,container,3,1.0
728,school,disinfectants,1,2206.0
729,school,disinfectants,2,283.0
730,school,disinfectants,3,719.0
731,school,disinfectants,8,77.0
732,school,disinfectants,9,176.0
733,school,disinfectants,11,17.0
734,school,disinfectants,12,337.0
735,school,face shield,1,1024.0
736,school,face shield,2,1764.0
737,school,face shield,3,2630.0
738,school,face shield,10,5620.0
739,school,face shield,11,1180.0
740,school,face shield,12,1190.0
741,school,gloves,1,13300.0
742,school,gloves,2,29700.0
743,school,gloves,3,147300.0
744,school,gloves,9,11000.0
745,school,gloves,10,86800.0
746,school,gloves,11,17850.0
747,school,gloves,12,14850.0
748,school,gowns,1,450.0
749,school,gowns,2,1440.0
750,school,gowns,3,2905.0
751,school,gowns,10,5305.0
752,school,gowns,11,530.0
753,school,gowns,12,560.0
754,school,hand sanitizer,1,182.0
755,school,hand sanitizer,3,1239.0
756,school,hand sanitizer,9,3280.0
757,school,hand sanitizer,10,1540.0
758,school,hand sanitizer,11,779.0
759,school,hand sanitizer,12,604.0
760,school,misc,3,24.0
761,school,n95,1,2361.0
762,school,n95,2,2160.0
763,school,n95,3,13520.0
764,school,n95,8,20.0
765,school,n95,9,20.0
766,school,n95,10,6520.0
767,school,n95,11,6570.0
768,school,n95,12,4720.0
769,school,other items,11,30.0
770,school,reusable masks,1,433425.0
771,school,reusable masks,2,24035.0
772,school,reusable masks,3,441025.0
773,school,reusable masks,5,5000.0
774,school,reusable masks,8,70000.0
775,school,reusable masks,9,3300.0
776,school,reusable masks,10,5580.0
777,school,reusable masks,11,109935.0
778,school,reusable masks,12,247332.0
779,school,sanitizer,1,1080.0
780,school,sanitizer,2,100.0
781,school,sanitizer,8,10.0
782,school,sanitizer,9,260.0
783,school,sanitizer,10,1849.0
784,school,sanitizer,11,210.0
785,school,surgical mask,1,5450.0
786,school,surgical mask,2,19200.0
787,school,surgical mask,3,71950.0
788,school,surgical mask,10,58130.0
789,school,surgical mask,11,28235.0
790,school,surgical mask,12,7350.0
791,school,testing supplies,1,1720.0
792,school,testing supplies,2,6280.0
793,school,testing supplies,3,2980.0
794,school,testing supplies,9,250.0
795,school,testing supplies,10,690.0
796,school,testing supplies,11,2220.0
797,school,testing supplies,12,8440.0
798,school,thermometers,1,60.0
799,school,thermometers,2,17.0
800,school,thermometers,3,72.0
