,facility type,category,month,qty out
725,long term care/assisted care/group home/skilled nursing/hospice,gloves,5,193400.0
726,long term care/assisted care/group home/skilled nursing/hospice,gloves,6,90450.0
727,long term care/assisted care/group home/skilled nursing/hospice,gloves,7,79300.0
728,long term care/assisted care/group home/skilled nursing/hospice,gloves,8,8000.0
729,long term care/assisted care/group home/skilled nursing/hospice,gloves,9,116250.0
730,long term care/assisted care/group home/skilled nursing/hospice,gloves,10,151050.0
731,long term care/assisted care/group home/skilled nursing/hospice,gloves,11,283700.0
732,long term care/assisted care/group home/skilled nursing/hospice,gloves,12,828600.0
733,long term care/assisted care/group home/skilled nursing/hospice,goggles,1,150.0
734,long term care/assisted care/group home/skilled nursing/hospice,goggles,4,100.0
735,long term care/assisted care/group home/skilled nursing/hospice,goggles,5,144.0
736,long term care/assisted care/group home/skilled nursing/hospice,goggles,6,504.0
737,long term care/assisted care/group home/skilled nursing/hospice,goggles,7,750.0
738,long term care/assisted care/group home/skilled nursing/hospice,goggles,8,90.0
739,long term care/assisted care/group home/skilled nursing/hospice,goggles,9,240.0
740,long term care/assisted care/group home/skilled nursing/hospice,goggles,10,120.0
741,long term care/assisted care/group home/skilled nursing/hospice,goggles,12,320.0
742,long term care/assisted care/group home/skilled nursing/hospice,gowns,1,126100.0
743,long term care/assisted care/group home/skilled nursing/hospice,gowns,2,44020.0
744,long term care/assisted care/group home/skilled nursing/hospice,gowns,3,25880.0
745,long term care/assisted care/group home/skilled nursing/hospice,gowns,4,19700.0
746,long term care/assisted care/group home/skilled nursing/hospice,gowns,5,9340.0
747,long term care/assisted care/group home/skilled nursing/hospice,gowns,6,27481.0
748,long term care/assisted care/group home/skilled nursing/hospice,gowns,7,35440.0
749,long term care/assisted care/group home/skilled nursing/hospice,gowns,8,21825.0
750,long term care/assisted care/group home/skilled nursing/hospice,gowns,9,16213.0
751,long term care/assisted care/group home/skilled nursing/hospice,gowns,10,41160.0
752,long term care/assisted care/group home/skilled nursing/hospice,gowns,11,54618.0
753,long term care/assisted care/group home/skilled nursing/hospice,gowns,12,127787.0
754,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,1,500.0
755,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,2,12.0
756,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,4,9.0
757,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,5,43.0
758,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,6,19.0
759,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,7,9.0
760,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,10,24.0
761,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,11,250.0
762,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,12,243.0
763,long term care/assisted care/group home/skilled nursing/hospice,kn95,1,2300.0
764,long term care/assisted care/group home/skilled nursing/hospice,kn95,2,1900.0
765,long term care/assisted care/group home/skilled nursing/hospice,kn95,3,6350.0
766,long term care/assisted care/group home/skilled nursing/hospice,kn95,5,600.0
767,long term care/assisted care/group home/skilled nursing/hospice,kn95,11,300.0
768,long term care/assisted care/group home/skilled nursing/hospice,kn95,12,500.0
769,long term care/assisted care/group home/skilled nursing/hospice,literature,2,620.0
770,long term care/assisted care/group home/skilled nursing/hospice,mask,1,10008.0
771,long term care/assisted care/group home/skilled nursing/hospice,mask,3,693800.0
772,long term care/assisted care/group home/skilled nursing/hospice,misc,2,12.0
773,long term care/assisted care/group home/skilled nursing/hospice,misc,5,50.0
774,long term care/assisted care/group home/skilled nursing/hospice,misc,6,280.0
775,long term care/assisted care/group home/skilled nursing/hospice,n95,1,128230.0
776,long term care/assisted care/group home/skilled nursing/hospice,n95,2,31730.0
777,long term care/assisted care/group home/skilled nursing/hospice,n95,3,107284.0
778,long term care/assisted care/group home/skilled nursing/hospice,n95,4,15320.0
779,long term care/assisted care/group home/skilled nursing/hospice,n95,5,9800.0
780,long term care/assisted care/group home/skilled nursing/hospice,n95,6,12160.0
781,long term care/assisted care/group home/skilled nursing/hospice,n95,7,22850.0
782,long term care/assisted care/group home/skilled nursing/hospice,n95,8,4873.0
783,long term care/assisted care/group home/skilled nursing/hospice,n95,9,16845.0
784,long term care/assisted care/group home/skilled nursing/hospice,n95,10,32880.0
785,long term care/assisted care/group home/skilled nursing/hospice,n95,11,46866.0
786,long term care/assisted care/group home/skilled nursing/hospice,n95,12,128575.0
787,long term care/assisted care/group home/skilled nursing/hospice,needles,3,200.0
788,long term care/assisted care/group home/skilled nursing/hospice,other items,1,900.0
789,long term care/assisted care/group home/skilled nursing/hospice,other items,2,3000.0
790,long term care/assisted care/group home/skilled nursing/hospice,other items,7,1000.0
791,long term care/assisted care/group home/skilled nursing/hospice,other items,8,1300.0
792,long term care/assisted care/group home/skilled nursing/hospice,other items,9,30000.0
793,long term care/assisted care/group home/skilled nursing/hospice,other items,12,800.0
794,long term care/assisted care/group home/skilled nursing/hospice,reusable masks,2,100.0
795,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,1,13648.0
796,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,2,18182.0
797,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,3,2240.0
798,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,4,516.0
799,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,7,39.0
800,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,10,2959.0
801,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,11,7400.0
802,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,12,1398.0
803,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,1,196260.0
804,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,2,165690.0
805,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,3,93250.0
806,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,4,53850.0
807,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,5,31150.0
808,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,6,77330.0
809,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,7,15050.0
810,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,8,6500.0
811,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,9,22050.0
812,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,10,135700.0
813,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,11,136870.0
814,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,12,160835.0
815,long term care/assisted care/group home/skilled nursing/hospice,syringes,3,200.0
816,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,1,141783.0
817,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,2,33932.0
818,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,3,13910.0
819,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,7,400.0
820,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,8,5045.0
821,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,9,4630.0
822,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,10,22991.0
823,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,11,140185.0
824,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,12,320462.0
825,long term care/assisted care/group home/skilled nursing/hospice,thermometer,3,105.0
826,long term care/assisted care/group home/skilled nursing/hospice,thermometers,1,3.0
827,long term care/assisted care/group home/skilled nursing/hospice,thermometers,12,4.0
828,long term care/assisted care/group home/skilled nursing/hospice,wipes,2,11.0
829,long term care/assisted care/group home/skilled nursing/hospice,wipes,12,2.0
830,other,alt. gowns,6,1350.0
831,other,alt. gowns,7,500.0
832,other,alt. gowns,8,4525.0
833,other,alt. gowns,9,3000.0
834,other,batteries,3,24.0
835,other,canopies,3,8.0
836,other,container,2,20.0
837,other,container,3,12.0
838,other,disinfectants,1,6.0
839,other,disinfectants,2,18.0
840,other,disinfectants,3,159.0
841,other,disinfectants,6,3.0
842,other,disinfectants,8,16.0
843,other,face shield,1,624.0
844,other,face shield,2,730.0
845,other,face shield,3,156.0
846,other,face shield,5,48.0
847,other,face shield,6,1971.0
848,other,face shield,7,800.0
849,other,face shield,8,2000.0
850,other,face shield,9,18400.0
851,other,face shield,10,2940.0
852,other,face shield,12,300.0
853,other,gloves,1,147200.0
854,other,gloves,2,643500.0
855,other,gloves,3,144700.0
856,other,gloves,5,3100.0
857,other,gloves,6,9200.0
858,other,gloves,7,1200.0
859,other,gloves,8,23300.0
860,other,gloves,9,75500.0
861,other,gloves,10,46700.0
862,other,gloves,11,7400.0
863,other,gloves,12,19100.0
864,other,goggles,6,24.0
865,other,goggles,7,2800.0
866,other,goggles,8,2610.0
867,other,goggles,9,300.0
868,other,goggles,12,900.0
869,other,gowns,1,3500.0
870,other,gowns,2,1025.0
871,other,gowns,3,6400.0
872,other,gowns,5,50.0
873,other,gowns,6,11287.0
874,other,gowns,7,7400.0
875,other,gowns,8,3695.0
876,other,gowns,9,430.0
877,other,gowns,10,2930.0
878,other,hand sanitizer,3,250.0
879,other,hand sanitizer,5,10.0
880,other,hand sanitizer,6,18.0
881,other,hand sanitizer,8,6.0
882,other,kn95,2,300.0
883,other,kn95,3,1210.0
884,other,kn95,5,12790.0
885,other,kn95,7,80080.0
886,other,literature,2,42900.0
887,other,literature,3,200.0
888,other,literature,12,3750.0
889,other,misc,2,4408.0
890,other,misc,3,8622.0
891,other,n95,1,2500.0
892,other,n95,2,1340.0
893,other,n95,3,24480.0
894,other,n95,5,40.0
895,other,n95,6,3150.0
896,other,n95,7,2300.0
897,other,n95,8,720.0
898,other,n95,9,2200.0
899,other,n95,10,10940.0
900,other,n95,11,20060.0
901,other,n95,12,250.0
902,other,needles,1,100.0
903,other,needles,2,6000.0
904,other,needles,3,50.0
905,other,other items,8,303.0
906,other,other items,9,15.0
907,other,reusable masks,2,50.0
908,other,reusable masks,3,681630.0
909,other,reusable masks,5,5000.0
910,other,reusable masks,6,500.0
911,other,reusable masks,8,5000.0
912,other,reusable masks,10,13500.0
913,other,reusable masks,12,10000.0
914,other,sanitizer,8,6048.0
915,other,sanitizer,9,20.0
916,other,sanitizer,10,10.0
917,other,stat paq,6,200.0
918,other,surgical mask,1,37050.0
919,other,surgical mask,2,15800.0
920,other,surgical mask,3,43000.0
921,other,surgical mask,5,2900.0
922,other,surgical mask,6,28700.0
923,other,surgical mask,8,10500.0
924,other,surgical mask,9,14900.0
925,other,surgical mask,10,40950.0
926,other,surgical mask,11,22925.0
927,other,surgical mask,12,700.0
928,other,syringes,1,100.0
929,other,syringes,3,600.0
930,other,testing supplies,1,13880.0
931,other,testing supplies,2,7080.0
932,other,testing supplies,3,67840.0
933,other,testing supplies,6,200.0
934,other,testing supplies,7,1260.0
935,other,testing supplies,8,3120.0
936,other,testing supplies,9,600.0
937,other,testing supplies,10,1765.0
938,other,testing supplies,11,1000.0
939,other,testing supplies,12,3000.0
940,other,thermometers,2,15.0
941,other,thermometers,3,2.0
942,other,thermometers,10,4.0
943,other,thermometers,12,60.0
944,other,ventilator supplies,2,6800.0
945,other,ventilator supplies,3,6615.0
946,private practice,face shield,6,10.0
947,private practice,face shield,10,530.0
948,private practice,gloves,6,800.0
949,private practice,gloves,7,4800.0
950,private practice,gloves,8,4000.0
951,private practice,gloves,10,1000.0
952,private practice,goggles,10,1000.0
953,private practice,gowns,6,50.0
954,private practice,gowns,7,100.0
955,private practice,gowns,10,650.0
956,private practice,n95,3,80.0
957,private practice,n95,6,300.0
958,private practice,n95,7,320.0
959,private practice,n95,10,600.0
960,private practice,surgical mask,3,50.0
961,private practice,surgical mask,6,2050.0
962,private practice,surgical mask,10,1200.0
963,school,alt. gowns,2,10.0
964,school,alt. gowns,8,10.0
965,school,batteries,2,72.0
966,school,batteries,3,198.0
967,school,container,3,1.0
968,school,disinfectants,1,2206.0
969,school,disinfectants,2,643.0
970,school,disinfectants,3,1153.0
971,school,disinfectants,8,77.0
972,school,disinfectants,9,176.0
973,school,disinfectants,11,17.0
974,school,disinfectants,12,35.0
975,school,face shield,1,1024.0
976,school,face shield,2,1874.0
977,school,face shield,3,2650.0
978,school,face shield,10,5620.0
979,school,face shield,11,1180.0
980,school,face shield,12,1190.0
981,school,gloves,1,35300.0
982,school,gloves,2,41700.0
983,school,gloves,3,172300.0
984,school,gloves,9,11000.0
985,school,gloves,10,86800.0
986,school,gloves,11,17850.0
987,school,gloves,12,16350.0
988,school,gowns,1,450.0
989,school,gowns,2,1440.0
990,school,gowns,3,2905.0
991,school,gowns,10,5305.0
992,school,gowns,11,530.0
993,school,gowns,12,560.0
994,school,hand sanitizer,1,192.0
995,school,hand sanitizer,2,186.0
996,school,hand sanitizer,3,2037.0
997,school,hand sanitizer,9,3280.0
998,school,hand sanitizer,10,1540.0
999,school,hand sanitizer,11,779.0
1000,school,hand sanitizer,12,400.0
1001,school,misc,3,24.0
1002,school,n95,1,2361.0
1003,school,n95,2,2180.0
1004,school,n95,3,14020.0
1005,school,n95,8,20.0
1006,school,n95,9,20.0
1007,school,n95,10,6520.0
1008,school,n95,11,6570.0
1009,school,n95,12,4720.0
1010,school,other items,11,30.0
1011,school,reusable masks,1,433425.0
1012,school,reusable masks,2,41255.0
1013,school,reusable masks,3,510830.0
1014,school,reusable masks,5,5000.0
1015,school,reusable masks,8,628120.0
1016,school,reusable masks,9,118849.0
1017,school,reusable masks,10,5580.0
1018,school,reusable masks,11,109935.0
1019,school,reusable masks,12,241732.0
1020,school,sanitizer,1,1080.0
1021,school,sanitizer,2,100.0
1022,school,sanitizer,8,10.0
1023,school,sanitizer,9,260.0
1024,school,sanitizer,10,1849.0
1025,school,sanitizer,11,210.0
1026,school,surgical mask,1,5450.0
1027,school,surgical mask,2,19950.0
1028,school,surgical mask,3,72550.0
1029,school,surgical mask,10,58130.0
1030,school,surgical mask,11,28235.0
1031,school,surgical mask,12,6750.0
1032,school,testing supplies,1,1720.0
1033,school,testing supplies,2,6280.0
1034,school,testing supplies,3,2980.0
1035,school,testing supplies,8,90.0
1036,school,testing supplies,9,250.0
1037,school,testing supplies,10,690.0
1038,school,testing supplies,11,2220.0
1039,school,testing supplies,12,8440.0
1040,school,thermometers,1,66.0
1041,school,thermometers,2,22.0
1042,school,thermometers,3,111.0
